status	isa	module	addr	asm_lines	name	note
1	thumb	code_8044394	0x08047fcc	94	sub_8047FCC	✅ 2026-09-04 gpnux: 8位输入映射表; 关键=s32返回+u16参数+s8 ret=0前置; case 0用return ret而非break; 全58 case显式列出无default; fncheck OK 112B	
0	thumb	code_8044394	0x080480ec	104	sub_80480EC	
0	thumb	code_8044394	0x080481b8	177	sub_80481B8	
0	thumb	code_8044394	0x08048310	167	sub_8048310	
0	thumb	code_8044394	0x08048458	174	sub_8048458	
0	thumb	code_8044394	0x080485a4	109	sub_80485A4	
0	thumb	code_8044394	0x08048690	107	sub_8048690	
1	thumb	code_8044394	0x08048764	13	sub_8048764	✅ 2026-09-02 qwen: obj[0xA1]<=7?obj[0x99+val]:val (对象=0xC8场景对象,无现成struct含0x99/0xA1,沿用裸指针 ptr=arg0+0x99 惯用法); fncheck OK 22B; 全ROM SHA1 绿
1	thumb	code_8044394	0x0804877c	20	sub_804877C	
1	thumb	code_8044394	0x080487a4	18	sub_80487A4	✅ 2026-09-02 qwen: GetObjPool()+arg0*0xC8+0xBB 取 formation id → gBattleFormationIds[..] (同 sub_8048818 惯用法); fncheck OK 40B; 全ROM SHA1 绿
1	thumb	code_8044394	0x080487cc	40	sub_80487CC	
1	thumb	code_8044394	0x08048818	37	sub_8048818	
1	thumb	code_8044394	0x08048868	54	sub_8048868	
1	thumb	code_8044394	0x080488cc	55	sub_80488CC	✅ 2026-09-02 codex: 按技能ID查找Actor技能槽并经sub_8045A10检查资源是否足够；普通ID扫描obj+0x99的8槽，特殊ID读取obj+0x88/0x8A；first独立读取决定r5/r6/r7寄存器home；fncheck OK 104B | 2026-09-03 zai 修复合入遗漏: 真C补入src(code_0.h原型void→u8(u8*,u8)); bytecmp指令级一致
1	thumb	code_8044394	0x08048934	39	sub_8048934	
1	thumb	code_8044394	0x08048984	16	sub_8048984	✅ 2026-09-02 qwen: obj[0x99+arg1]→gUnk_08093418[id*5+2]&0xF (家族同 sub_8048934); fncheck OK 32B; 全ROM SHA1 绿
1	thumb	code_8044394	0x080489a4	19	sub_80489A4	✅ 2026-09-02 qwen: arg1<=7 时取 obj[0x99+arg1] 否则原值 → gUnk_08093418[id*5+1]&0xF (家族同 sub_8048934/8984); fncheck OK 36B; 全ROM SHA1 绿
1	thumb	code_8044394	0x080489c8	17	sub_80489C8	
1	thumb	code_8044394	0x080489e8	69	sub_80489E8	
1	thumb	code_8044394	0x08048a68	17	sub_8048A68	
1	thumb	code_8044394	0x08048a88	31	sub_8048A88	
1	thumb	code_8044394	0x08048acc	45	sub_8048ACC	
1	thumb	code_8044394	0x08048b30	18	sub_8048B30	
1	thumb	code_8044394	0x08048b5c	24	sub_8048B5C	✅ 2026-09-02 qwen: obj[0x91]==0xB3||obj[0x92]==0xB3 ? *(u16*)(obj+0x88)=0x20 : =arg1 (0xB3=空槽哨兵); fncheck OK 42B; 全ROM SHA1 绿
1	thumb	code_8044394	0x08048b88	19	sub_8048B88	
1	thumb	code_8044394	0x08048bac	19	sub_8048BAC	✅ 2026-09-02 qwen: obj[0xBE]<=10? gUnk_0839CC4C_entries[obj[0x8D]].value:0 (4B表{u16,u8 value@2,u8}, 家族同 sub_8048B88 读+0); 结构体数组视图需别名符号 gUnk_0839CC4C_entries@0x0839CC4C (u8[] 视图被 sub_8048B88 占用; 直址 cast 致 base-late 寄存器错配, 唯全局 struct[] 声明才 base-early); fncheck OK 36B; 全ROM SHA1 绿
1	thumb	code_8044394	0x08048bd0	42	sub_8048BD0	
0	thumb	code_8044394	0x08048c30	43	sub_8048C30	
0	thumb	code_8044394	0x08048c80	58	sub_8048C80	⏸概率判定, 语义全解: threshold=switch(arg0[0xAB]{2→5,3→0x14,5→0xa,else→0x14}) + (kind<=10?arg0[0x8B]:0) + (kind<=10?5:0x14), 返 (u16)(((u32(*)(void))Rng_LcgNext)()%100) < threshold; 首句 GetObjPool() 结果被丢弃; 卡点(不可复现编译器伪影): ① 目标有 8B 幽灵栈帧(sub sp,#8/add sp,#8, 中间零 [sp] 访问)——等价C(含 long long/取址局部/不同返回型)均不触发, 疑原编译器版本差异; ② 第二个 adds 的操作数序 adds r4,r2,r4 vs 我恒 adds r4,r4,r2; 实际仅差 ~6B 但帧位移致级联; 候选 permuter/sub_8048C80/v4.c(已 thr=u32 出 bhs、switch{2,3,5} 出 cmp#3 支、(u32(*)(void)) 出 __umodsi3)
1	thumb	code_8044394	0x08048cec	46	sub_8048CEC	
1	thumb	code_8044394	0x08048d40	19	sub_8048D40	✅ 2026-09-02 opencode: obj[0xBE]<=10 时清零 0x7E..0x86 五个u16; 关键=写5条 *(u16*)(arg0+const)=0 (用*ptr++/数组索引会致 r0/r1 互换 FAIL); fncheck OK 36B
1	thumb	code_8044394	0x08048d64	17	sub_8048D64	✅ 2026-09-02 opencode: min((u16)(obj[0x6E]-obj[0x6C]), arg1) 语义: diff<arg1返(u16)diff否则arg1; u16形参/返回触发 lsl/lsr#16; fncheck OK 30B
1	thumb	code_8044394	0x08048d84	17	sub_8048D84	✅ 2026-09-02 opencode: 两 obj 的 [0xAC]&0xF 之和 <=5 返1; 裸 u8* 偏移即可(勿引 MyStruct, 那是别 TU 局部); fncheck OK 30B
0	thumb	code_8044394	0x08048da4	154	sub_8048DA4	
0	thumb	code_8044394	0x08048f0c	85	sub_8048F0C	
0	thumb	code_8044394	0x08048fb8	329	sub_8048FB8	
0	thumb	code_8044394	0x080492c0	267	sub_80492C0	
0	thumb	code_8044394	0x080494f0	318	sub_80494F0	
0	thumb	code_8044394	0x080497b0	151	sub_80497B0	
1	thumb	code_8044394	0x080498e0	57	sub_80498E0	✅ 2026-09-03 gpnux: 磁盘动画帧写入器; 关键=扁平一维索引 tbl[byte*8+frame] + u16 ofs=byte*8 独立语句(避免u8截断且让frame载入落在lsls之后, 破4B调度地板); 规则17/87寄存器轮换靠 const u8*tbl 局部首载归位; 120B exact
0	thumb	code_8044394	0x08049958	181	sub_8049958	
0	thumb	code_8044394	0x08049ad8	73	sub_8049AD8	⏸ 2026-09-04 opencode: 语义全解(battle stat成长: 遍历idx=(i+251+s)&0xff, diff=sub_8048818-sub_80455A0, (s16)diff>0则sub_8045688加值返回s+i否则13); 卡diff区LRA live-range-split: 目标 subs r0/adds r2(纯拷贝)/strh r0/lsls r0 需 int diff home在r0+拷贝到r2给call第3参; 标准agbcc下 separate store→int diff home r2(subs r2无拷贝), combined store(t6)→subs r0但diff成u16→call截断lsrs#0x10(差6字节); permuter最优output-10(差2字节)用diff=a重赋值偷改数据流不可读; 候选存permuter/sub_8049AD8/candidates/; 详情progress.md
0	thumb	code_8044394	0x08049b70	86	sub_8049B70	
0	thumb	code_8044394	0x08049c1c	152	sub_8049C1C	
0	thumb	code_8044394	0x08049d58	77	sub_8049D58	
0	thumb	code_8044394	0x08049df8	402	sub_8049DF8	
0	thumb	code_8044394	0x0804a148	273	sub_804A148	
0	thumb	code_8044394	0x0804a368	821	sub_804A368	
0	thumb	code_8044394	0x0804aa2c	115	sub_804AA2C	
1	thumb	code_8044394	0x0804ab10	20	sub_804AB10	✅ 2026-09-02 opencode: gUnk_03000970(指向200B obj数组的指针)[gUnk_03000949].value->0x97D, 置0x97B=1; 新登记 IWRAM 0x949/970/97B/97D; struct 必须恰好200B(remaining[146])才出 muls*0xc8; fncheck OK 48B
0	thumb	code_8044394	0x0804ab40	68	sub_804AB40	⏸ do-while+守卫+链式94B=(94C=0) 已压到17字节差(仅A/D的home互换r8⇄ip); 全部链/排列族已穷尽(300+变体); 最优候选=permuter/sub_804AB40/base.c (vj); 详情见 progress.md §AB40
1	thumb	code_8044394	0x0804abd0	19	sub_804ABD0	✅ 2026-09-02 opencode: 填 gUnk_02035B04 u16[i]与[i+0x20]=0xB001, i=0..0x19; 新登记 EWRAM 0x02035B04; for(i<=0x19) bottom-test bls; fncheck OK 40B
1	thumb	code_8044394	0x0804abf8	50	sub_804ABF8	✅ 2026-09-02 gpnux: tile动画帧写入; 关键=off拆局部变量 + arg1*18/counter*2两个局部(第二次读复用base, 否则add顺序差); 表gUnk_0862D574[u8*, index arg1*18+counter*2], GBA tilemap值data*2-0x5000/-0x4FFF; fncheck OK 104B	
1	thumb	code_8044394	0x0804ac60	42	sub_804AC60	
0	thumb	code_8044394	0x0804acc0	50	sub_804ACC0	⏸ count/arg0扩展home互换+1拷贝(65分); 与AB40同族
1	thumb	code_8044394	0x0804ad24	23	sub_804AD24	
1	thumb	code_8044394	0x0804ad54	6	sub_804AD54	
1	thumb	code_8044394	0x0804ad60	53	sub_804AD60	
1	thumb	code_8044394	0x0804ade0	10	sub_804ADE0	
1	thumb	code_8044394	0x0804adf8	22	sub_804ADF8	
0	thumb	code_8044394	0x0804ae2c	146	sub_804AE2C	
0	thumb	code_8044394	0x0804af60	136	sub_804AF60	
0	thumb	code_8044394	0x0804b080	186	sub_804B080	
1	thumb	code_8044394	0x0804b1ec	6	sub_804B1EC	
1	thumb	code_8044394	0x0804b1f8	18	sub_804B1F8	
1	thumb	code_8044394	0x0804b224	46	sub_804B224	
0	thumb	code_8044394	0x0804b288	153	sub_804B288	
0	thumb	code_8044394	0x0804b3c0	79	sub_804B3C0	
1	thumb	code_8044394	0x0804b458	61	sub_804B458	
0	thumb	code_8044394	0x0804b4d0	81	sub_804B4D0	
0	thumb	code_8044394	0x0804b56c	123	sub_804B56C	
0	thumb	code_8044394	0x0804b654	180	sub_804B654	
0	thumb	code_8044394	0x0804b7b0	67	sub_804B7B0	⏸ 结构 100% 对齐 (64 条指令一一对应, 只差 66B 的寄存器 home 级联)。**sub_804B8E8 与本函数逐字节完全相同** (只差标签), 解一个即解两个。语义: 对 `gUnk_03000AE8` 16B 表里 `[arg0 .. arg0+arg1)` 这段槽位逐个处理 —— `if ((s8)entry->field_0 == -1) continue;` → `if ((entry->field_0 & 0x20) == 0) sub_804C3A4(entry->field_1, 1);` → `sub_804C420(arg0 + i);` → `entry->field_0 |= 0xFF; entry->field_1 |= 0xFF; entry->field_2 = entry->field_3 = 0;`。已验证写法: ① 必须 `Unk_03000AE8 *base = (Unk_03000AE8 *)gUnk_03000AE8;` + `entry = &base[arg0 + i];` (复用同 TU 的 sub_804C4D8 家族形状); ② 掩码必须是**变量** (`mask = 0xFF;` 放循环体内由 LICM 提到 preheader) —— 直接写 `|= 0xFF` 会被整条 RMW 折叠 (规则 76, 实测 100B); ③ `(s8)entry->field_0 != -1` 与 `(entry->field_0 & 0x20)` 要写成**两次独立访存** (ldrb + ldrsb 各一次, 目标就是两条 load), 合并成一个 u8 临时量会少一条 ldrsb。卡点=纯 global-alloc 抢槽: 目标把 r8/r9/r10 给 {mask, arg0, base} 而在循环内重物化 -1 (`movs r2,#1; negs r2,r2`) 与 0 (`movs r0,#0`); 我的候选把 r8 给了 0 的 hoist (`mov r8, r6`) 于是 base 被重物化, 级联出 66B。permuter 能到 40B, 但靠的是 `(*(new_var = &entry))->field_2 = 0;` 伪语句 + `|= 0xFF` 字面量 (语义扭曲, 铁律 4 禁, 未采纳)。下一步建议: 找能阻止 CSE 把 0 提进 callee-saved 的写法 (例如让 field_2/field_3 的 0 与 ldrsb 的索引 0 共用同一物化点), 或按规则 87 让某个常量兼职。定量法见 RULES 规则 117 |
0	thumb	code_8044394	0x0804b834	94	sub_804B834	
0	thumb	code_8044394	0x0804b8e8	67	sub_804B8E8	⏸ 与 sub_804B7B0 逐字节相同, 同一候选直接可用。结构 100% 对齐 (64 条指令一一对应, 只差 66B 的寄存器 home 级联)。**sub_804B8E8 与本函数逐字节完全相同** (只差标签), 解一个即解两个。语义: 对 `gUnk_03000AE8` 16B 表里 `[arg0 .. arg0+arg1)` 这段槽位逐个处理 —— `if ((s8)entry->field_0 == -1) continue;` → `if ((entry->field_0 & 0x20) == 0) sub_804C3A4(entry->field_1, 1);` → `sub_804C420(arg0 + i);` → `entry->field_0 |= 0xFF; entry->field_1 |= 0xFF; entry->field_2 = entry->field_3 = 0;`。已验证写法: ① 必须 `Unk_03000AE8 *base = (Unk_03000AE8 *)gUnk_03000AE8;` + `entry = &base[arg0 + i];` (复用同 TU 的 sub_804C4D8 家族形状); ② 掩码必须是**变量** (`mask = 0xFF;` 放循环体内由 LICM 提到 preheader) —— 直接写 `|= 0xFF` 会被整条 RMW 折叠 (规则 76, 实测 100B); ③ `(s8)entry->field_0 != -1` 与 `(entry->field_0 & 0x20)` 要写成**两次独立访存** (ldrb + ldrsb 各一次, 目标就是两条 load), 合并成一个 u8 临时量会少一条 ldrsb。卡点=纯 global-alloc 抢槽: 目标把 r8/r9/r10 给 {mask, arg0, base} 而在循环内重物化 -1 (`movs r2,#1; negs r2,r2`) 与 0 (`movs r0,#0`); 我的候选把 r8 给了 0 的 hoist (`mov r8, r6`) 于是 base 被重物化, 级联出 66B。permuter 能到 40B, 但靠的是 `(*(new_var = &entry))->field_2 = 0;` 伪语句 + `|= 0xFF` 字面量 (语义扭曲, 铁律 4 禁, 未采纳)。下一步建议: 找能阻止 CSE 把 0 提进 callee-saved 的写法 (例如让 field_2/field_3 的 0 与 ldrsb 的索引 0 共用同一物化点), 或按规则 87 让某个常量兼职。定量法见 RULES 规则 117 |
0	thumb	code_8044394	0x0804b96c	265	sub_804B96C	
1	thumb	code_8044394	0x0804bb64	61	sub_804BB64	
0	thumb	code_8044394	0x0804bbdc	196	sub_804BBDC	
0	thumb	code_8044394	0x0804bd54	67	sub_804BD54	
0	thumb	code_8044394	0x0804bdd8	95	sub_804BDD8	
0	thumb	code_8044394	0x0804be90	67	sub_804BE90	⏸ 已定性=global-alloc域(qtydump: 14 qty最长life仅8, 2块0qty, 基址vs-1谁进sl不在表内); 已确证mask须用变量(规则76); 见RULES「global-alloc域三连」; 候选permuter/sub_804BE90/base.c (bytecmp 64/168)
0	thumb	code_8044394	0x0804bf14	265	sub_804BF14	
1	thumb	code_8044394	0x0804c10c	61	sub_804C10C	
1	thumb	code_8044394	0x0804c184	5	sub_804C184	
1	thumb	code_8044394	0x0804c194	19	sub_804C194	
1	thumb	code_8044394	0x0804c1b4	24	sub_804C1B4	
1	thumb	code_8044394	0x0804c1e4	24	sub_804C1E4	
1	thumb	code_8044394	0x0804c214	33	sub_804C214	
1	thumb	code_8044394	0x0804c250	20	sub_804C250	
1	thumb	code_8044394	0x0804c278	20	sub_804C278	
1	thumb	code_8044394	0x0804c2a0	40	sub_804C2A0	
1	thumb	code_8044394	0x0804c2f0	5	sub_804C2F0	
1	thumb	code_8044394	0x0804c2fc	53	sub_804C2FC	
1	thumb	code_8044394	0x0804c364	34	sub_804C364	
1	thumb	code_8044394	0x0804c3a4	34	sub_804C3A4	
1	thumb	code_8044394	0x0804c3e4	29	sub_804C3E4	
1	thumb	code_8044394	0x0804c420	29	sub_804C420	
1	thumb	code_8044394	0x0804c45c	60	sub_804C45C	
1	thumb	code_8044394	0x0804c4d8	53	sub_804C4D8	
1	thumb	code_8044394	0x0804c53c	5	sub_804C53C	
1	thumb	code_8044394	0x0804c548	59	sub_804C548	
1	thumb	code_8044394	0x0804c5b8	34	sub_804C5B8	
1	thumb	code_8044394	0x0804c5f8	34	sub_804C5F8	
1	thumb	code_8044394	0x0804c638	29	sub_804C638	
1	thumb	code_8044394	0x0804c674	29	sub_804C674	
1	thumb	code_8044394	0x0804c6b0	60	sub_804C6B0	
1	thumb	code_8044394	0x0804c728	53	sub_804C728	✅ 2026-09-02 sound-agent: 与 sub_804C4D8 同构孪生 (仅基址 0x03000BE8 vs 0x03000AE8); 结构体成员形式规避规则11/67; fncheck OK 100B
1	thumb	code_8044394	0x0804c78c	118	sub_804C78C	✅ 2026-09-02 sound-agent: obj池遍历+obj[0xBE]跳表分派CA2C..CE48; 目标函数用函数指针强转传冗余2参; fncheck OK 260B
1	thumb	code_8044394	0x0804c890	36	sub_804C890	✅ 2026-09-03 gpnux: 磁盘动画帧写入循环; 破34B地板→0: t=i作C8E0实参占r1→t=0复用r1作零(规则87兼职)+p=o+0xBD指针提前算地址逼首地址进r2(零life短拿r1); permuter score0; fncheck OK 78B
1	thumb	code_8044394	0x0804c8e0	113	sub_804C8E0	✅ 2026-09-02 sound-agent: obj池槽位移除元素+随机取回; 关键=count--后置+for(j=i;j<count-1)绑定序(定r8 obj/r7移位基址); fncheck OK 210B
1	thumb	code_8044394	0x0804c9b4	57	sub_804C9B4	✅ 2026-09-02 sound-agent: obj[0xBE]==9 时重取池+换歌并 break; value临时变量迫使 RHS先于地址计算(定r4/r5分配); fncheck OK 120B
1	thumb	code_8044394	0x0804ca2c	53	sub_804CA2C	
1	thumb	code_8044394	0x0804caa0	54	sub_804CAA0	
1	thumb	code_8044394	0x0804cb18	53	sub_804CB18	
1	thumb	code_8044394	0x0804cb8c	53	sub_804CB8C	
1	thumb	code_8044394	0x0804cc00	54	sub_804CC00	
1	thumb	code_8044394	0x0804cc78	53	sub_804CC78	
1	thumb	code_8044394	0x0804ccec	53	sub_804CCEC	
1	thumb	code_8044394	0x0804cd60	53	sub_804CD60	
1	thumb	code_8044394	0x0804cdd4	53	sub_804CDD4	
1	thumb	code_8044394	0x0804ce48	53	sub_804CE48	
1	thumb	code_8044394	0x0804cebc	19	sub_804CEBC	
0	thumb	code_8044394	0x0804cee0	283	sub_804CEE0	
1	thumb	code_8044394	0x0804d0f8	97	sub_804D0F8	✅ 2026-09-02 sound-agent: obj槽位填充守卫+count<=1换槽+移除obj[0xAC]匹配+随机取回; count=0初始化外提movs r4,#0; fncheck OK 188B
1	thumb	code_8044394	0x0804d1b4	89	sub_804D1B4	✅ 2026-09-02 sound-agent: obj槽位概率填充; 新登记别名 gUnk_08393B28_entries@0x08393B28 (offset 0x10 u16 视图); fncheck OK 170B
1	thumb	code_8044394	0x0804d260	90	sub_804D260	✅ 2026-09-02 sound-agent: sub_804D1B4 孪生 (仅概率 x15→x10); 复用别名 gUnk_08393B28_entries; fncheck OK 174B
0	thumb	code_8044394	0x0804d310	71	sub_804D310	⏸ 2026-09-02 sound-agent: 语义全解(D260孪生无switch, 死存储obj[0xBC]=0); 卡点=常量0的home(r2 vs r0): 目标三处0全r0重载, 我CSE成r2共享致case-1少movs; 穷举if/else/ternary/value局部/指针局部/声明序/-g全490-950; permuter只出long long hack(80,obj移位); 候选permuter/sub_804D310/base.c(490)
1	thumb	code_8044394	0x0804d3a0	89	sub_804D3A0	✅ 2026-09-02 sound-agent: 同族孪生 x13 (count*13 出 movs r1,#0xd;muls); 复用别名 gUnk_08393B28_entries; fncheck OK 170B
1	thumb	code_8044394	0x0804d44c	90	sub_804D44C	✅ 2026-09-02 sound-agent: 同族孪生 x10 (与 sub_804D260 同构); 复用别名 gUnk_08393B28_entries; fncheck OK 174B
0	thumb	code_8044394	0x0804d4fc	94	sub_804D4FC	⏸ 2026-09-02 sound-agent: 语义全解(switch((s8)obj[0xBC]) case1: obj[0xC2]=flag&Rng, entry=...[8+obj[0xC2]*2]); 卡点=switch值home: 目标movs r4,#0;ldrsb r4,[r1,r4]单次装载r4(callee-saved跨Rng存活)供case1复用ands r4,r0; 我恒r0+地址外提, case1重读obj[0xBC]; flag/s8指针/if-elseif变体全双装载1585-2530; permuter best 835; 候选permuter/sub_804D4FC/base.c(835)
0	thumb	code_8044394	0x0804d5b4	175	sub_804D5B4	
0	thumb	code_8044394	0x0804d708	71	sub_804D708	⏸ 2026-09-03 ll-agent: 死代码还原INCLUDE_ASM(原C少4字节→+4全局位移); ROM尾部死store `movs r0,#0;strb r0,[obj+0xBC]`被C编译器优化掉; 待重匹配
1	thumb	code_8044394	0x0804d798	81	sub_804D798	⏸ 2026-09-02 opencode: 概率判定+随机槽道具, 姊妹sub_804D708同族但obj[0xBC]恒1+obj[0xC2]=(Rng&3)选offset; standalone fncheck过但全TU编译ands r0,r1 vs r1,r0+&obj[0xC2]调度差; 候选permuter/sub_804D798/
0	thumb	code_8044394	0x0804d840	91	sub_804D840	
0	thumb	code_8044394	0x0804d8f4	143	sub_804D8F4	
0	thumb	code_8044394	0x0804da04	93	sub_804DA04	
0	thumb	code_8044394	0x0804dabc	83	sub_804DABC	
0	thumb	code_8044394	0x0804db64	98	sub_804DB64	
0	thumb	code_8044394	0x0804dc24	91	sub_804DC24	
0	thumb	code_8044394	0x0804dcd8	75	sub_804DCD8	⏸ 2026-09-04 opencode: 概率判定+掉落道具(姊妹sub_804D1B4/D260/D708/D798同族); 真身差4B=2指令: region1 obj[0xBC]=1覆盖需 adds r2,r1,#0(把&obj[0xBC]从r1拷到r2,r1复用给obj[0xC2]=0的0)+case1 obj[0xBD]=0需addr=r1/val=r0; 我的straight-line obj[0xC2]=0给addr=r0(148B vs 目标152B); 命名符号/switch/变量/交换~15变体+permuter(地板240=148B;152B输出靠clobber count的hack不可读)全失败; 根因=global-alloc live-range-split(复用r1给值+拷地址), agbcc从干净C产不出, 同sub_804D798的&obj[0xC2]调度坑; 落地148B版会位移sub_804DD70破ROM(fncheck的OK漏报尺寸差,须看size); 候选permuter/sub_804DCD8/
1	thumb	code_8044394	0x0804dd70	14	sub_804DD70	
1	thumb	code_8044394	0x0804dd90	72	sub_804DD90	
1	thumb	code_8044394	0x0804de20	54	sub_804DE20	
1	thumb	code_8044394	0x0804de8c	68	sub_804DE8C	✅ 2026-09-04 gpnux: 清 gUnk_03000DC8[0..4]+gUnk_03000D88[0..0xf] 后从 gInvPageItemIds 灌持有道具(id+数量)进 gUnk_03000D88, gUnk_03000DDC 实时计数; permuter score=0(compile.sh 加 .equ 绝对符解决池重定位虚高), fncheck OK 136B	
1	thumb	code_8044394	0x0804df14	51	sub_804DF14	
1	thumb	code_8044394	0x0804df74	50	sub_804DF74	
0	thumb	code_8044394	0x0804dfd8	138	sub_804DFD8	
0	thumb	code_8044394	0x0804e0e4	209	sub_804E0E4	
0	thumb	code_8044394	0x0804e2ac	497	sub_804E2AC	
1	thumb	code_8044394	0x0804e6dc	74	sub_804E6DC	✅ 2026-09-04 agent1: 对象字段检查+表查找(data[0..5]对gUnk_087EA580[i*12+5]==value线性查找, 命中返i否则-1); 规则108变体(u8 i+ret累加器0xFF, peel首迭代); *12+5表步长(12B条目offset 5); 头if obj[0xBE]<=10+8字节全零守卫; fncheck OK 142B
1	thumb	code_8044394	0x0804e76c	67	sub_804E76C	
0	thumb	code_8044394	0x0804e7ec	57	sub_804E7EC	⏸规则17类寄存器轮换: 语义全解(obj 双字段 0x91/0x92 各过 sub_804DD90(,6) 判定→r6=1/2, 命中则清 arg0[r6+0x90] 并把 obj 入队 gUnk_03000DF0[gUnk_03000E04++] ); 卡点=callee-saved r4/r5/r6 分配 (目标 arg0→r5/v92→r4/计数→r6, 我恒 arg0→r4/v92→r6/计数→r5 的轮换)+ || 第二支极性(bne vs beq); v1-v5 结构已对(3 callee reg)但 reg 字段全错位(~90B); 需 fndiff 长磨; 候选 permuter/sub_804E7EC/v2.c ⏸ 2026-09-02 ll-agent 复核: v1-v5+goto+permuter(至525分)均未破; obj→r4/v92→r5 恒错位(目标 r5/r4), ret 掩码路径差(movs r0,#0;b vs 直查r6); 详见progress
0	thumb	code_8044394	0x0804e85c	192	sub_804E85C	
0	thumb	code_8044394	0x0804e9dc	271	sub_804E9DC	
0	thumb	code_8044394	0x0804ec04	351	sub_804EC04	
1	thumb	code_8044394	0x0804eec4	29	sub_804EEC4	✅ 2026-09-02 opencode: 扫 gUnk_03000D48[0..gUnk_03000DDD) gInventory[field_0]=field_1; 复用 gInventory/Unk_03000DEntry; fncheck OK 60B
1	thumb	code_8044394	0x0804ef00	40	sub_804EF00	✅ 2026-09-02 opencode: DC8[arg0].field_0!=0 时把 field_0 匹配项的 field_1 同步进 D88[i]; 复用 Unk_03000DEntry; fncheck OK 80B
1	thumb	code_8044394	0x0804ef50	33	sub_804EF50	✅ 2026-09-02 opencode: 扫 gUnk_03000D88[0..gUnk_03000DDC), field_0>0xDC 则 gUnk_03004980[field_0]=field_1; GCC for 旋转成 bottom-test(blo)+首检 peel(bhs); 复用 Unk_03000DEntry/gUnk_03004980(line1408) 勿本地重定义; fncheck OK 64B
1	thumb	code_8044394	0x0804ef90	38	sub_804EF90	✅ 2026-09-02 opencode: gUnk_03000D88[].field_0 线性查找 arg0->下标, 命中返 i 否则 0xFF; 规则108 变体(变长界 gUnk_03000DDC + ret 累加器); 复用 iwram.h Unk_03000DEntry(勿本地重定义 extern, 会冲突); fncheck OK 76B
1	thumb	code_8044394	0x0804efdc	59	sub_804EFDC	✅ 2026-09-02 opencode: tilemap渲染器(palette<<12作tile attr); fncheck OK
1	thumb	code_8044394	0x0804f050	23	sub_804F050	✅ 2026-09-02 opencode: gInvPageItemIds[16] 线性查找 道具id->页号, for+break; GCC 把首迭代(i=0)peel 到循环外, 循环体 i++ 后 cmp#0xf/bhi 收尾返16; u8 arg0/i 触发 lsls/lsrs 字节截断; fncheck OK 44B
1	thumb	code_8044394	0x0804f07c	6	sub_804F07C	
1	thumb	code_8044394	0x0804f088	26	sub_804F088	✅ 2026-09-02 opencode: obj[0xBE]>10返2, 否则按 obj[0xA4]>0xDC 分派 sub_804E0E4/sub_804E2AC; 被调原型须非void(u8即可,egcs对u8返回恒截断); fncheck OK 48B
1	thumb	code_804F0B8	0x0804f0b8	44	sub_804F0B8	✅ 2026-08-31 pi: 形参必须 s32 + 首句 arg1=(u8)arg1 (u8形参的<0被恒假折叠,规则65) + 两个 do{}while(0) 屏障(规则66); 84B fncheck OK
1	thumb	code_804F0B8	0x0804f10c	55	sub_804F10C	✅ 2026-09-02 opencode: 查GetObjPool空闲槽(筛sub_8045F10==2)里首个sub_804E76C命中者, 返内部下标或-1; 需int idx提前乘0xC8 + s8 tmp中间拷贝才复现GCC2截断调度; fncheck OK 110B
1	thumb	code_804F0B8	0x0804f17c	74	sub_804F17C	✅ 2026-09-02 ll-agent: 姊妹(sub_804F10C)收集版: 清arg0[0..4], 筛GetObjPool空闲槽(sub_8045F10==2), 全命中sub_804E76C(slot,arg1,arg2)槽下标写入arg0[]并返数量; 死代码无调用点, 首试逐字节全等; 用r8/r9/sl三高位寄存器; fncheck OK 148B
1	thumb	code_804F0B8	0x0804f210	25	SioBattle_ResetState	
1	thumb	code_804F0B8	0x0804f244	5	SioBattle_GetState	
1	thumb	code_804F0B8	0x0804f250	23	SioBattle_ClearSlots	
0	thumb	code_804F0B8	0x0804f280	454	sub_804F280	
0	thumb	code_804F0B8	0x0804f64c	130	sub_804F64C	
1	thumb	code_804F0B8	0x0804f768	76	Op_RemovePartyMember	
0	thumb	code_804F0B8	0x0804f7f8	117	sub_804F7F8	⏸ 复杂队伍添加opcode(插入排序gPartyMemberIds+formation槽管理gUnk_03004A88/ac0); 尝试member缓存/inline均差170B+; 待细攻	
1	thumb	code_804F0B8	0x0804f8d8	78	sub_804F8D8	✅ 2026-09-02 ll-agent: 状态机opcode(gAfterBattleCounter 0→初始化置5返0, 3→测sub_80187B4()&0x40/data[1]跳转表或+4返1); 关键=用goto setup强制setup落分支目标(非goto分支反转差127B)+u16 idx=data[1]*2中间量; fncheck OK 156B
0	thumb	code_804F0B8	0x0804f974	74	sub_804F974	⏸ 2026-09-02 ll-agent: 条件跳转opcode(测data[3+2i]|data[4+2i]<<8的flags, 全置位→跳gUnk_02016200+[data[2]]表, 否则*ptr+=data[1]+3); 循环体/入口peel/分支极性全对, 剩13B=尾部cross-jump: 跳转路径base2(0x02016200)应落r2(ldr r2;adds r0,r0,r2;b 80)但编译器重用r1与推进路径t+3合并(adds r0,r0,r1); 穷举表达式序/off变量/指针算术/b1+idx拆分全撞13B(与sub_804FA04同族墙); 最佳候选permuter/sub_804F974/base.c; 需破坏寄存器重用(让base2拿r2)
